P19,18.75
P20,32.32
P279,52.8
P37,56.63
P413,11.97
P449,31.93
P47,12.72
P138,69.0
P364,46.85
P463,59.11
P101,5.17
P106,1.36
P527,29.41
P530,4.22
P176,85.41
P27,41.1
P407,68.87
P30,80.1
P178,67.51
P1376,67.81
P131,26.67
P1412,69.56
P108,6.27
P136,55.32
P17,28.49
P39,27.13
P264,37.53
P276,22.65
P937,40.78
P140,70.19
P1303,16.12
P127,37.85
P103,81.78
P190,1.51
P1001,72.61
P31,41.87
P495,38.39
P159,34.95
P36,61.54
P740,12.18
P361,37.12
avg,0.4057423190510023
