P19,20.13
P20,32.42
P279,47.41
P37,57.14
P413,9.56
P449,30.34
P47,11.63
P138,69.78
P364,47.08
P463,55.56
P101,5.03
P106,1.67
P527,27.66
P530,3.82
P176,85.1
P27,41.3
P407,69.44
P30,80.0
P178,67.34
P1376,68.24
P131,26.67
P1412,69.56
P108,4.96
P136,11.06
P17,30.32
P39,3.25
P264,37.53
P276,21.5
P937,40.78
P140,68.92
P1303,16.12
P127,38.72
P103,82.29
P190,1.41
P1001,73.04
P31,39.37
P495,36.08
P159,35.26
P36,61.25
P740,13.14
P361,37.55
avg,0.38523444731686973
