P19,19.81
P20,32.53
P279,46.89
P37,57.14
P413,10.82
P449,31.7
P47,12.39
P138,69.63
P364,46.26
P463,49.78
P101,4.74
P106,1.98
P527,27.77
P530,4.02
P176,84.99
P27,41.41
P407,69.21
P30,81.44
P178,66.33
P1376,67.81
P131,25.31
P1412,70.69
P108,6.27
P136,10.42
P17,28.71
P39,27.02
P264,37.3
P276,19.52
P937,41.09
P140,68.92
P1303,16.23
P127,38.43
P103,82.5
P190,1.41
P1001,72.18
P31,24.62
P495,38.39
P159,35.88
P36,61.82
P740,12.82
P361,36.7
avg,0.3860675286817557
