P19,20.34
P20,32.42
P279,47.72
P37,57.14
P413,15.55
P449,31.25
P47,11.52
P138,69.63
P364,46.61
P463,52.89
P101,10.63
P106,1.57
P527,27.97
P530,3.82
P176,85.51
P27,41.2
P407,69.21
P30,79.69
P178,67.34
P1376,68.24
P131,26.9
P1412,69.45
P108,3.92
P136,10.53
P17,29.89
P39,10.31
P264,37.53
P276,21.5
P937,40.88
P140,68.29
P1303,16.23
P127,39.01
P103,82.19
P190,1.41
P1001,73.32
P31,39.37
P495,36.3
P159,35.47
P36,61.25
P740,13.46
P361,38.63
avg,0.3892941554232377
