P19,19.28
P20,32.32
P279,52.7
P37,56.11
P413,18.7
P449,31.82
P47,11.63
P138,69.47
P364,46.61
P463,59.56
P101,5.17
P106,1.04
P527,29.41
P530,4.22
P176,85.71
P27,41.82
P407,68.76
P30,86.05
P178,67.85
P1376,65.24
P131,16.46
P1412,68.42
P108,5.74
P136,55.21
P17,29.68
P39,27.24
P264,37.53
P276,12.21
P937,41.3
P140,70.61
P1303,16.12
P127,37.26
P103,81.99
P190,1.51
P1001,71.18
P31,41.43
P495,39.82
P159,35.57
P36,62.54
P740,12.39
P361,37.66
avg,0.40374458990707046
