P19,18.75
P20,32.53
P279,50.21
P37,56.42
P413,7.14
P449,30.91
P47,12.72
P138,69.16
P364,46.61
P463,58.67
P101,5.46
P106,1.77
P527,29.3
P530,4.22
P176,85.1
P27,41.72
P407,68.42
P30,80.31
P178,66.84
P1376,67.81
P131,26.67
P1412,67.7
P108,7.31
P136,55.85
P17,29.57
P39,27.13
P264,37.53
P276,24.74
P937,41.19
P140,68.5
P1303,16.12
P127,38.43
P103,81.78
P190,1.61
P1001,72.75
P31,41.54
P495,38.17
P159,35.57
P36,61.82
P740,13.14
P361,37.66
avg,0.4046004588274541
