P19,19.92
P20,32.32
P279,49.27
P37,55.28
P413,37.92
P449,29.2
P47,10.54
P138,71.18
P364,44.28
P463,48.0
P101,5.03
P106,1.57
P527,29.61
P530,3.51
P176,85.3
P27,39.86
P407,69.67
P30,78.97
P178,63.96
P1376,66.52
P131,26.45
P1412,70.69
P108,6.79
P136,24.92
P17,25.91
P39,27.69
P264,37.53
P276,24.32
P937,40.15
P140,72.94
P1303,19.18
P127,36.54
P103,82.8
P190,1.92
P1001,71.9
P31,42.62
P495,35.97
P159,35.06
P36,60.11
P740,13.46
P361,35.84
avg,0.398708578786687
