P19,19.81
P20,32.42
P279,47.93
P37,57.14
P413,16.7
P449,32.5
P47,11.52
P138,68.69
P364,46.14
P463,53.78
P101,5.46
P106,1.88
P527,27.15
P530,3.71
P176,85.2
P27,40.89
P407,70.01
P30,78.77
P178,67.01
P1376,64.81
P131,25.54
P1412,69.97
P108,6.01
P136,11.92
P17,30.43
P39,10.43
P264,37.76
P276,22.76
P937,40.99
P140,68.92
P1303,18.97
P127,38.14
P103,82.19
P190,1.51
P1001,67.05
P31,42.08
P495,35.09
P159,35.37
P36,61.68
P740,13.25
P361,39.16
avg,0.3879837594632553
