P19,19.81
P20,32.21
P279,47.82
P37,56.42
P413,17.96
P449,33.07
P47,12.17
P138,69.16
P364,46.5
P463,51.56
P101,5.46
P106,1.67
P527,27.36
P530,3.92
P176,85.51
P27,41.3
P407,69.56
P30,79.49
P178,66.16
P1376,68.67
P131,26.22
P1412,70.07
P108,4.7
P136,11.82
P17,30.0
P39,9.75
P264,37.3
P276,20.46
P937,40.99
P140,69.98
P1303,2.53
P127,38.28
P103,82.09
P190,1.41
P1001,72.47
P31,41.43
P495,36.74
P159,35.57
P36,61.97
P740,13.14
P361,39.27
avg,0.385841195744477
