P19,20.44
P20,32.42
P279,46.58
P37,56.63
P413,0.95
P449,32.73
P47,10.33
P138,68.69
P364,45.33
P463,53.78
P101,5.46
P106,1.88
P527,25.82
P530,3.41
P176,84.69
P27,39.96
P407,69.56
P30,5.23
P178,64.81
P1376,70.82
P131,30.53
P1412,71.41
P108,6.53
P136,10.2
P17,33.55
P39,11.77
P264,37.3
P276,31.11
P937,39.94
P140,69.98
P1303,19.49
P127,36.24
P103,82.09
P190,1.71
P1001,73.89
P31,40.24
P495,36.19
P159,34.95
P36,61.25
P740,12.29
P361,36.8
avg,0.36999272950141415
